,ID,PER,POW,90FAP,95FAP,99FAP,999FAP
185,2MASS_J20511252+4418093,7.988072978389644,0.5895236342109829,0.0624390768521468,0.06696446571320842,0.0770784827379247,0.09111455726201098
186,GDR1_2163149214797802752,250.0,0.26052795924847627,0.06251561672969735,0.06704036118879698,0.07715306811365943,0.09118752523581235
187,GDR1_2163140315626346880,250.0,0.2531292557972411,0.06257482931301647,0.06709907573849058,0.07721076990579685,0.0912439763903985
188,GDR1_2067034237622346240,250.0,0.21257045035178326,0.06499126078286055,0.06969998193213865,0.0802200331191954,0.09481112015349612
189,GDR1_2162220917743579520,250.0,0.10349837172319858,0.0645737206168248,0.06935281457447187,0.08002667243302,0.09482492080043083
190,2MASS_J20515226+4418213,2.024622846483478,0.10288154787735322,0.062493550767206155,0.06701848093040683,0.07713156543522351,0.09116648875241638
191,2MASS_J20505966+4430153,2.8932008961854696,0.6385820075623795,0.06318286552294876,0.0677632951251319,0.07799921500639657,0.09220194825324882
192,GDR1_2162223086709799296,106.01881179586387,0.1546334730376209,0.06546852936853059,0.0702397449823732,0.08089759294206811,0.09567607711530803
193,GDR1_2162946080022052992,13.477165802932767,0.06295367048987326,0.07167914208748456,0.07691479705663662,0.08859924755655905,0.10477672596139388
194,GDR1_2162872928138757248,191.0361636339882,0.29067461794466465,0.06556555938572,0.07031910362106017,0.08093831116689817,0.09566472821176139
195,GDR1_2162960820350057856,250.0,0.26052828785546767,0.06184070529098672,0.06637115667862759,0.07649545423828857,0.09054420425437988
196,GDR1_2162965772447499648,19.975719513063883,0.053805708544664314,0.06245833911265409,0.06698356573458492,0.07709725295128386,0.09113292035083292
197,GDR1_2162065306784469376,6.0239538429461055,0.3425384893751652,0.32414014761705107,0.348613288922928,0.4004217842058186,0.4662181426952885
198,GDR1_2162952470933666688,4.184383226870276,0.25536960584577323,0.06301280773673468,0.06757920318431428,0.07778407018719344,0.09194439567547118
199,2MASS_J20534506+4425179,250.0,0.16928261262234978,0.062384851043991454,0.06691069687194835,0.0770256427270331,0.09106286366499358
200,GDR1_2066855807501721472,3.596040413126188,0.151761327162353,0.06589417783695534,0.07069565557670132,0.08142048562574902,0.0962904309293535
201,2MASS_J20502061+4547221,6.081201463094671,0.42840597698394695,0.3321729768140638,0.35758597858901114,0.41120472855883305,0.47893635845228144
202,GDR1_2162940445026460544,10.965481727892797,0.1483225767199502,0.06256887786660884,0.06710836253997983,0.07725351753083996,0.09133204396188173
203,GDR1_2162942128652084096,143.76550140030676,0.20984352545757204,0.040245525988507495,0.04303854902909958,0.04930349768665798,0.05804815877147819
