,ID_1,RA,DEC,PER,Q,M,NU,rMean,primary_class,secondary_class,ra_1,dec_1,id_2,ra_2,dec_2,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,ra_3,dec_3,AllWISE,RAJ2000_3,DEJ2000_3,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,ccf,ex,var,qph,__3_6_,e__3_6_,__4_5_,e__4_5_,__5_8_,e__5_8_,__8_0_,e__8_0_,__24_,e__24_,__70_,e__70_,RAJ2000_4,DEJ2000_4,Separation
300,GDR1_2163144644952565120,313.00412135165266,44.478171669720055,19.87791410366512,0.8849063081650892,-0.1223645137632416,0.012137031338032,16.920486928797473,s,,313.00412135165266,44.478171669720055,GDR1_2163144644952565120,313.00412135165266,44.478171669720055,13.552,12.488,11.899,0.027,0.032,0.025,AAA,222.0,313.00412135165266,44.478171669720055,J205200.98+442841.4,313.0041205,44.4781928,11.097,10.295,7.368,5.217,0.023,0.02,0.024,0.038,0000,0,3300,AAAA,10.87,0.06,10.22,0.05,9.54,0.05,8.34,0.05,5.13,0.04,,,313.00415,44.47819111111111,0.0
301,GDR1_2163144851111005056,312.99458089748686,44.50758285888877,182.5521800272541,0.8134175291426107,0.3683175310056652,0.0406891889485553,18.22898430286624,qpd,,312.99458089748686,44.50758285888877,GDR1_2163144851111005056,312.99458089748686,44.50758285888877,13.852,12.805,12.229,0.028,0.038,0.026,AAA,222.0,,,,,,,,,,,,,,, ,,,11.21,0.05,10.6,0.05,9.97,0.06,8.88,0.05,5.32,0.04,,,312.99456805555553,44.50758694444444,0.0
302,GDR1_2163145984982389632,312.916507636757,44.55394587314815,182.5521800272541,0.7068129260939614,0.4901433166783781,0.0548578205792779,16.54426884177215,qpd,,312.916507636757,44.55394587314815,GDR1_2163145984982389632,312.916507636757,44.55394587314815,13.469,12.368,11.812,0.026,0.031,0.018,AAA,222.0,312.916507636757,44.55394587314815,J205139.96+443314.2,312.9165062,44.5539591,10.903,10.326,8.205,6.361,0.023,0.021,0.032,0.066,0000,1,9800,AAAA,10.77,0.06,10.44,0.05,9.97,0.06,8.94,0.05,5.65,0.04,,,312.9164119444444,44.55392111111111,0.0
303,GDR1_2163148596322501760,312.8736830348407,44.53878708979733,1.034829943937824,0.8321197128564051,-0.3852343810311182,0.0041462408935269,13.942275634603176,b,,312.8736830348407,44.53878708979733,GDR1_2163148596322501760,312.8736830348407,44.53878708979733,11.899,11.338,11.224,0.022,0.031,0.019,AAA,222.0,312.8736830348407,44.53878708979733,J205129.68+443219.6,312.8736728,44.5387991,11.165,11.164,12.296,9.15,0.023,0.023,,,0h00,0,00nn,AAUU,11.19,0.05,11.14,0.05,11.07,0.06,10.82,0.06,8.22,0.06,,,312.87368805555553,44.53878388888889,0.0
304,GDR1_2163148768121199360,312.84503454566214,44.56183160166629,,0.8622441777929001,-0.1502548682009823,0.0075417219042468,16.66576390474684,s,,312.84503454566214,44.56183160166629,GDR1_2163148768121199360,312.84503454566214,44.56183160166629,13.801,12.908,12.445,0.031,0.032,0.025,AAA,222.0,312.84503454566214,44.56183160166629,J205122.80+443342.7,312.8450212,44.5618699,11.9,11.422,9.269,7.229,0.025,0.024,0.074,0.127,0000,0,0011,AAAB,11.77,0.05,11.39,0.05,10.96,0.06,10.13,0.06,6.88,0.05,,,312.8450619444444,44.56181694444444,0.0
305,GDR1_2163149214797802752,312.88916795656144,44.58175004168541,,0.693449158419866,0.0646830841699346,0.0328143321244544,16.369284096518985,l,,312.88916795656144,44.58175004168541,GDR1_2163149214797802752,312.88916795656144,44.58175004168541,13.155,12.094,11.434,0.024,0.03,0.02,AAA,222.0,312.88916795656144,44.58175004168541,J205133.40+443454.3,312.889182,44.5817567,10.431,9.905,8.905,6.301,0.023,0.021,0.073,0.06,0000,0,1100,AAAA,10.47,0.05,10.06,0.05,9.66,0.05,9.29,0.06,5.94,0.04,,,312.88915999999995,44.58179888888888,0.0
306,GDR1_2163149317877028224,312.8879983144297,44.61655320862664,1.0106078109828855,0.8756576739657446,0.4992151705135336,0.037350197368913,18.18091062974684,apd,,312.8879983144297,44.61655320862664,GDR1_2163149317877028224,312.8879983144297,44.61655320862664,14.753,13.437,12.806,0.039,0.033,0.024,AAA,222.0,312.8879983144297,44.61655320862664,J205133.08+443659.7,312.8878543,44.6166064,11.69,11.234,9.081,7.288,0.03,0.025,0.098,0.116,0000,1,7600,AAAB,11.83,0.05,11.45,0.05,10.88,0.06,10.48,0.06,8.48,0.09,,,312.888,44.61656611111111,0.0
307,GDR1_2163149661474923520,312.8486572531372,44.58958382764472,60.37907354656239,0.9517600407485026,0.0883344735985772,0.0659624439014231,18.67234145382166,s,,312.8486572531372,44.58958382764472,GDR1_2163149661474923520,312.8486572531372,44.58958382764472,16.058,14.521,13.579,0.09,0.068,0.043,AAA,222.0,312.8486572531372,44.58958382764472,J205123.67+443522.5,312.8486627,44.5896097,12.19,11.517,9.724,7.844,0.026,0.023,0.134,0.223,0h00,1,990n,AABB,12.03,0.05,11.79,0.05,11.37,0.06,10.62,0.06,7.92,0.06,,,312.8486330555555,44.58960694444444,0.0
308,GDR1_2163155055959979392,312.6678481482751,44.51358919827957,,0.7619319851803791,0.1985971744127054,0.0282773922653287,14.808467292038216,qps,,312.6678481482751,44.51358919827957,GDR1_2163155055959979392,312.6678481482751,44.51358919827957,11.524,10.423,9.555,0.024,0.036,0.021,AAA,222.0,312.6678481482751,44.51358919827957,J205040.28+443048.9,312.667869,44.5136008,8.688,8.059,5.647,3.14,0.024,0.021,0.028,0.035,0h00,1,9912,AAAA,8.65,0.05,8.19,0.05,7.89,0.05,7.12,0.06,4.88,0.07,,,312.6679080555556,44.51362611111111,0.0
309,GDR1_2163155227752761088,312.70038599475987,44.56016414568739,0.8619208438382044,0.7869111510922819,0.1303377414328808,0.0238191778928811,18.26475209556962,qps,,312.70038599475987,44.56016414568739,GDR1_2163155227752761088,312.70038599475987,44.56016414568739,13.664,12.518,12.051,0.062,0.065,0.065,AAA,222.0,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,0.0
310,GDR1_2163156052385630336,312.7257984084001,44.635609332751294,9.547218333188756,0.2391523565447709,-0.08160466078973,0.0221120394325388,16.690521618670886,p,,312.7257984084001,44.635609332751294,GDR1_2163156052385630336,312.7257984084001,44.635609332751294,13.071,12.015,11.315,0.026,0.033,0.024,AAA,222.0,312.7257984084001,44.635609332751294,J205054.19+443808.1,312.7258221,44.6356062,10.599,10.035,7.136,4.681,0.026,0.024,0.102,0.132,0000,1,1211,AAAB,,,,,,,,,,,,,,,0.0
311,GDR1_2163169761929937280,312.6906807725453,44.91994973521836,,0.8117446057427015,0.3944195386168013,0.0400236971592621,18.24938069134615,apd,,312.6906807725453,44.91994973521836,GDR1_2163169761929937280,312.6906807725453,44.91994973521836,13.477,12.084,11.293,0.04,0.039,0.026,AEA,222.0,312.6906807725453,44.91994973521836,J205045.76+445511.6,312.6906751,44.9198974,10.175,9.477,8.08,5.264,0.022,0.02,0.106,0.094,0000,0,1110,AAAA,10.1,0.05,9.59,0.05,9.2,0.05,8.71,0.06,5.06,0.04,,,312.69064305555554,44.91992194444444,0.0
312,GDR1_2163215391652091520,312.60242541317564,44.92092749329559,0.9100281678783224,0.7525209169658904,-0.0110893802436479,0.0112421888775469,17.890102136942673,qps,,312.60242541317564,44.92092749329559,GDR1_2163215391652091520,312.60242541317564,44.92092749329559,14.086,13.125,12.692,0.032,0.036,0.029,AAA,222.0,312.60242541317564,44.92092749329559,J205024.58+445515.1,312.6024338,44.9208884,12.327,12.075,10.107,8.542,0.027,0.028,0.176,,000H,1,321n,AABU,12.27,0.05,12.0,0.06,11.59,0.06,10.64,0.06,7.34,0.05,,,312.6023869444444,44.92092111111111,0.0
313,GDR2_2067027228235955584,312.21539449689067,43.85037700947687,5.615449049902626,0.6987346227055323,0.0122996769755236,0.0160411894435473,18.018390788448844,qps,,312.21539449689067,43.85037700947687,GDR2_2067027228235955584,312.21539449689067,43.85037700947687,14.111,13.049,12.649,0.036,0.043,0.035,AAA,222.0,312.21539449689067,43.85037700947687,J204851.69+435101.0,312.2153847,43.8502998,12.037,11.674,9.443,7.057,0.026,0.023,0.216,0.108,00dd,0,9911,AABA,11.79,0.05,11.51,0.05,11.18,0.06,10.78,0.06,8.16,0.06,,,312.2153319444444,43.850383888888885,0.0
314,GDR2_2162926254452857472,313.1646322654713,43.998398325633936,8.743228892173807,0.4589795685941885,0.0281762925454845,0.0187427735620054,18.005319249664424,p,,313.1646322654713,43.998398325633936,GDR2_2162926254452857472,313.1646322654713,43.998398325633936,13.891,12.915,12.395,0.028,0.037,0.028,AAA,222.0,313.1646322654713,43.998398325633936,J205239.50+435954.2,313.1646122,43.9984159,12.054,11.568,9.958,8.029,0.027,0.023,0.248,,0000,1,nnnn,AABU,11.76,0.05,11.41,0.05,11.05,0.06,10.38,0.06,7.54,0.07,,,313.1645811111111,43.99842388888888,0.0
315,GDR2_2162948455142499968,312.9943655202102,44.2490878988824,0.9891853571043464,0.9146817961202746,-0.0732215979963879,0.0159891222480355,16.939160590625,s,,312.9943655202102,44.2490878988824,GDR2_2162948455142499968,312.9943655202102,44.2490878988824,12.918,11.599,10.864,0.025,0.028,0.021,AAA,222.0,312.9943655202102,44.2490878988824,J205158.64+441456.7,312.9943643,44.2490908,9.673,8.918,6.555,4.281,0.023,0.019,0.023,0.03,0dd0,0,8885,AAAA,9.71,0.05,9.13,0.05,8.74,0.05,7.65,0.05,4.14,0.04,,,312.99432388888886,44.24909999999999,0.0
316,GDR2_2162951684957670144,313.11151769035183,44.285138743533935,,0.8212936361688531,-0.1844813450708034,0.00748076134351,14.00024013918575,b,l,313.11151769035183,44.285138743533935,GDR2_2162951684957670144,313.11151769035183,44.285138743533935,11.331,10.517,9.98,0.025,0.028,0.023,AAA,222.0,313.11151769035183,44.285138743533935,J205226.77+441706.5,313.1115443,44.2851435,9.006,8.559,6.228,4.388,0.023,0.02,0.017,0.023,0h00,0,9911,AAAA,9.18,0.05,8.77,0.05,8.47,0.05,7.37,0.05,4.41,0.04,,,313.11151111111104,44.28508,0.0
317,GDR2_2163136059317926016,312.8130652914013,44.304877026551296,0.8066084675227408,0.8452928145475219,0.1344365339228473,0.019692126742014,16.240582676265824,qps,,312.8130652914013,44.304877026551296,GDR2_2163136059317926016,312.8130652914013,44.304877026551296,13.043,12.043,11.404,0.028,0.033,,AAU,226.0,312.8130652914013,44.304877026551296,J205115.13+441817.5,312.8130486,44.3048737,10.75,10.022,7.504,5.536,0.023,0.021,0.027,0.055,0000,0,9910,AAAA,10.6,0.06,10.07,0.05,9.57,0.05,8.57,0.05,5.54,0.04,,,312.81310999999994,44.30484805555555,0.0
318,GDR2_2163137120170654720,312.758957326272,44.33585049865385,160.85371518038602,0.8739534406535364,-0.2420204456739607,0.0551088482606942,18.52074329776358,b,,312.758957326272,44.33585049865385,GDR2_2163137120170654720,312.758957326272,44.33585049865385,14.023,13.213,12.851,0.048,0.049,0.044,AAA,222.0,312.758957326272,44.33585049865385,J205102.20+442009.1,312.7591685,44.3358682,12.217,11.705,8.965,6.599,0.028,0.026,0.049,0.091,0000,0,2111,AAAA,12.1,0.05,11.74,0.05,11.26,0.06,10.15,0.06,6.42,0.04,,,312.7590030555555,44.33584999999999,0.0
319,GDR2_2163139804529410944,312.70289201218,44.34812171841477,0.912892955033662,0.7906503511423998,-0.0249097267694185,0.0124041961231033,16.43917278607595,qps,,312.70289201218,44.34812171841477,GDR2_2163139804529410944,312.70289201218,44.34812171841477,13.118,12.101,11.625,0.033,0.038,0.03,AAA,222.0,312.70289201218,44.34812171841477,J205048.71+442053.4,312.702998,44.3481733,10.842,10.565,9.805,7.981,0.024,0.023,0.117,0.257,00hH,1,230n,AABB,11.06,0.05,10.76,0.05,10.53,0.06,9.73,0.06,6.67,0.06,,,312.70291111111106,44.34813694444444,0.0
320,PSO_J205647.351+434127.587,314.1973240439152,43.69100543901369,,0.8899992777895281,-0.1009072885343116,0.0075150802145949,13.25320285397351,s,,314.1973240439152,43.69100543901369,PSO_J205647.351+434127.587,314.1973240439152,43.69100543901369,11.448,11.121,10.946,0.023,0.028,0.022,AAA,222.0,314.1973240439152,43.69100543901369,J205647.37+434127.6,314.1974121,43.6910021,10.839,10.563,10.653,7.183,0.023,0.022,0.355,,000d,1,02nn,AABU,,,,,,,,,,,,,,,0.0
321,PSO_J205818.503+435346.014,314.5771034612672,43.8960888941354,,0.7338850409986445,0.0877904138453236,0.0413606616594539,18.06685826688741,qps,,314.5771034612672,43.8960888941354,PSO_J205818.503+435346.014,314.5771034612672,43.8960888941354,13.214,12.179,11.386,,0.066,0.062,UAA,622.0,,,,,,,,,,,,,,, ,,,10.71,0.06,10.31,0.06,9.95,0.06,,,4.82,0.0,,,314.5771180555555,43.89620611111111,0.0
322,,,,,,,,,,,311.9689046469143,43.75372371764185,2MASS_J20475256+4345137,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,
323,,,,,,,,,,,312.74300130377736,44.245689011602586,2MASS_J20505838+4414444,312.74300130377736,44.245689011602586,11.653,10.728,10.337,0.026,0.032,0.023,AAA,222.0,312.74300130377736,44.245689011602586,J205058.35+441444.4,312.7431654,44.2456771,9.786,9.548,8.21,5.735,0.022,0.019,0.027,0.04,0h00,1,0110,AAAA,9.91,0.05,9.79,0.05,9.61,0.05,9.44,0.06,7.45,0.08,,,312.74325611111107,44.24560194444444,
324,,,,,,,,,,,312.78355402499403,44.530803726734895,GDR1_2163143481019730688,312.78355402499403,44.530803726734895,13.575,12.457,11.729,0.039,0.043,0.03,AAA,222.0,312.78355402499403,44.530803726734895,J205108.05+443150.6,312.7835639,44.5307316,10.815,10.254,7.972,5.542,0.023,0.021,0.026,0.052,0000,1,4600,AAAA,10.78,0.06,10.36,0.05,9.94,0.06,9.14,0.06,5.5,0.04,,,312.7836,44.53067805555555,
